1 | 0.000811659
984 | 0.000369119
1694 | 0.000346
2309 | 0.000322184
2862 | 0.000322463
3373 | 0.000333569
3849 | 0.000333499
4297 | 0.000320159
4722 | 0.000394331
5127 | 0.000317644
5514 | 0.000318692
5886 | 0.000319181
6243 | 0.000307796
6589 | 0.000309123
6922 | 0.000308845
7246 | 0.000309473
7559 | 0.000309053
7864 | 0.000309403
8160 | 0.000316806
8448 | 0.000325048
8729 | 0.000312267
9003 | 0.000314292
9271 | 0.000313314
9532 | 0.000312616
9788 | 0.000312965
10038 | 0.000312406
10282 | 0.000311568
10522 | 0.000312825
10757 | 0.000316736
10988 | 0.000315828
11214 | 0.000313943
11436 | 0.000313943
11653 | 0.000314851
11867 | 0.000314501
12078 | 0.000315758
12284 | 0.000316317
12488 | 0.000316038
12688 | 0.000316946
12884 | 0.000360109
13078 | 0.00034621
13268 | 0.000345931
13456 | 0.000322464
13641 | 0.000320089
13823 | 0.000335245
14003 | 0.00032379
14180 | 0.000321067
14354 | 0.000330007
14526 | 0.000321346
14696 | 0.000322952
14863 | 0.000331613
15028 | 0.000321765
15191 | 0.000332591
15352 | 0.000328679
15511 | 0.000325047
15668 | 0.000338528
15823 | 0.000326305
15976 | 0.000347467
16127 | 0.00032365
16276 | 0.000323441
16423 | 0.00032393
16569 | 0.000325397
16713 | 0.000325885
16856 | 0.000324838
16997 | 0.000335175
17136 | 0.000328051
17274 | 0.000328609
17410 | 0.000343905
17544 | 0.000331403
17678 | 0.000331543
17809 | 0.000322883
17940 | 0.000327004
18069 | 0.000327702
18197 | 0.00032833
18323 | 0.000324559
18448 | 0.000345372
18572 | 0.000331054
18694 | 0.000326864
18816 | 0.000330496
18936 | 0.000327283
19055 | 0.00032847
19173 | 0.000329028
19290 | 0.000327702
19405 | 0.000326166
19520 | 0.000329587
19633 | 0.000326654
19746 | 0.00032854
19857 | 0.00033706
19967 | 0.000334127
20077 | 0.000331264
20185 | 0.000330984
20292 | 0.000330356
20399 | 0.000331752
20504 | 0.000331124
20609 | 0.000329728
20713 | 0.00033266
20815 | 0.000333079
20917 | 0.000355988
21018 | 0.000332241
21118 | 0.000335803
21218 | 0.000338109
21316 | 0.000336013
21414 | 0.000333988
21511 | 0.000320648
21607 | 0.00031953
21702 | 0.000319669
21797 | 0.000318552
21891 | 0.000322883
21984 | 0.000317714
22076 | 0.000318902
22167 | 0.000338737
22258 | 0.000323721
22349 | 0.000327562
22438 | 0.000341042
22527 | 0.000331124
22615 | 0.000331264
22702 | 0.000332171
22789 | 0.000329239
22875 | 0.000326724
22961 | 0.000328819
23045 | 0.000328889
